pattern	sent	sent_alt
tense_agr_presBe_pl_sg_aff	The girls are away , and she is too . <eos>	The girls are away , and she did too . <eos>
tense_agr_presBe_pl_sg_aff	The girls are away , and Jane is too . <eos>	The girls are away , and Jane did too . <eos>
tense_agr_presBe_pl_sg_aff	The girls are away , and my friend Carl is too . <eos>	The girls are away , and my friend Carl did too . <eos>
tense_agr_presBe_pl_sg_aff	The girls are away , and every person in the room is too . <eos>	The girls are away , and every person in the room did too . <eos>
tense_agr_presBe_pl_sg_aff	The girls are away , and everyone invited is too . <eos>	The girls are away , and everyone invited did too . <eos>
tense_agr_presBe_pl_sg_aff	The girls are unlikely to win the lottery , and she is too . <eos>	The girls are unlikely to win the lottery , and she did too . <eos>
tense_agr_presBe_pl_sg_aff	The girls are unlikely to win the lottery , and Jane is too . <eos>	The girls are unlikely to win the lottery , and Jane did too . <eos>
tense_agr_presBe_pl_sg_aff	The girls are unlikely to win the lottery , and my friend Carl is too . <eos>	The girls are unlikely to win the lottery , and my friend Carl did too . <eos>
tense_agr_presBe_pl_sg_aff	The girls are unlikely to win the lottery , and every person in the room is too . <eos>	The girls are unlikely to win the lottery , and every person in the room did too . <eos>
tense_agr_presBe_pl_sg_aff	The girls are unlikely to win the lottery , and everyone invited is too . <eos>	The girls are unlikely to win the lottery , and everyone invited did too . <eos>
tense_agr_presBe_pl_sg_aff	The girls are tired from running , and she is too . <eos>	The girls are tired from running , and she did too . <eos>
tense_agr_presBe_pl_sg_aff	The girls are tired from running , and Jane is too . <eos>	The girls are tired from running , and Jane did too . <eos>
tense_agr_presBe_pl_sg_aff	The girls are tired from running , and my friend Carl is too . <eos>	The girls are tired from running , and my friend Carl did too . <eos>
tense_agr_presBe_pl_sg_aff	The girls are tired from running , and every person in the room is too . <eos>	The girls are tired from running , and every person in the room did too . <eos>
tense_agr_presBe_pl_sg_aff	The girls are tired from running , and everyone invited is too . <eos>	The girls are tired from running , and everyone invited did too . <eos>
tense_agr_presBe_pl_sg_aff	The girls are sick of washing the dishes , and she is too . <eos>	The girls are sick of washing the dishes , and she did too . <eos>
tense_agr_presBe_pl_sg_aff	The girls are sick of washing the dishes , and Jane is too . <eos>	The girls are sick of washing the dishes , and Jane did too . <eos>
tense_agr_presBe_pl_sg_aff	The girls are sick of washing the dishes , and my friend Carl is too . <eos>	The girls are sick of washing the dishes , and my friend Carl did too . <eos>
tense_agr_presBe_pl_sg_aff	The girls are sick of washing the dishes , and every person in the room is too . <eos>	The girls are sick of washing the dishes , and every person in the room did too . <eos>
tense_agr_presBe_pl_sg_aff	The girls are sick of washing the dishes , and everyone invited is too . <eos>	The girls are sick of washing the dishes , and everyone invited did too . <eos>
tense_agr_presBe_pl_sg_aff	The girls are very determined to read all the evolutionary biology books in the library , and she is too . <eos>	The girls are very determined to read all the evolutionary biology books in the library , and she did too . <eos>
tense_agr_presBe_pl_sg_aff	The girls are very determined to read all the evolutionary biology books in the library , and Jane is too . <eos>	The girls are very determined to read all the evolutionary biology books in the library , and Jane did too . <eos>
tense_agr_presBe_pl_sg_aff	The girls are very determined to read all the evolutionary biology books in the library , and my friend Carl is too . <eos>	The girls are very determined to read all the evolutionary biology books in the library , and my friend Carl did too . <eos>
tense_agr_presBe_pl_sg_aff	The girls are very determined to read all the evolutionary biology books in the library , and every person in the room is too . <eos>	The girls are very determined to read all the evolutionary biology books in the library , and every person in the room did too . <eos>
tense_agr_presBe_pl_sg_aff	The girls are very determined to read all the evolutionary biology books in the library , and everyone invited is too . <eos>	The girls are very determined to read all the evolutionary biology books in the library , and everyone invited did too . <eos>
tense_agr_presBe_pl_sg_aff	The girls are eager to start writing the homework on linear algebra , and she is too . <eos>	The girls are eager to start writing the homework on linear algebra , and she did too . <eos>
tense_agr_presBe_pl_sg_aff	The girls are eager to start writing the homework on linear algebra , and Jane is too . <eos>	The girls are eager to start writing the homework on linear algebra , and Jane did too . <eos>
tense_agr_presBe_pl_sg_aff	The girls are eager to start writing the homework on linear algebra , and my friend Carl is too . <eos>	The girls are eager to start writing the homework on linear algebra , and my friend Carl did too . <eos>
tense_agr_presBe_pl_sg_aff	The girls are eager to start writing the homework on linear algebra , and every person in the room is too . <eos>	The girls are eager to start writing the homework on linear algebra , and every person in the room did too . <eos>
tense_agr_presBe_pl_sg_aff	The girls are eager to start writing the homework on linear algebra , and everyone invited is too . <eos>	The girls are eager to start writing the homework on linear algebra , and everyone invited did too . <eos>
tense_agr_presBe_pl_sg_aff	All the women in New York are angry , and she is too . <eos>	All the women in New York are angry , and she did too . <eos>
tense_agr_presBe_pl_sg_aff	All the women in New York are angry , and Jane is too . <eos>	All the women in New York are angry , and Jane did too . <eos>
tense_agr_presBe_pl_sg_aff	All the women in New York are angry , and my friend Carl is too . <eos>	All the women in New York are angry , and my friend Carl did too . <eos>
tense_agr_presBe_pl_sg_aff	All the women in New York are angry , and every person in the room is too . <eos>	All the women in New York are angry , and every person in the room did too . <eos>
tense_agr_presBe_pl_sg_aff	All the women in New York are angry , and everyone invited is too . <eos>	All the women in New York are angry , and everyone invited did too . <eos>
tense_agr_presBe_pl_sg_aff	All the women in New York are busy , and she is too . <eos>	All the women in New York are busy , and she did too . <eos>
tense_agr_presBe_pl_sg_aff	All the women in New York are busy , and Jane is too . <eos>	All the women in New York are busy , and Jane did too . <eos>
tense_agr_presBe_pl_sg_aff	All the women in New York are busy , and my friend Carl is too . <eos>	All the women in New York are busy , and my friend Carl did too . <eos>
tense_agr_presBe_pl_sg_aff	All the women in New York are busy , and every person in the room is too . <eos>	All the women in New York are busy , and every person in the room did too . <eos>
tense_agr_presBe_pl_sg_aff	All the women in New York are busy , and everyone invited is too . <eos>	All the women in New York are busy , and everyone invited did too . <eos>
tense_agr_presBe_pl_sg_aff	All the women in New York are away , and she is too . <eos>	All the women in New York are away , and she did too . <eos>
tense_agr_presBe_pl_sg_aff	All the women in New York are away , and Jane is too . <eos>	All the women in New York are away , and Jane did too . <eos>
tense_agr_presBe_pl_sg_aff	All the women in New York are away , and my friend Carl is too . <eos>	All the women in New York are away , and my friend Carl did too . <eos>
tense_agr_presBe_pl_sg_aff	All the women in New York are away , and every person in the room is too . <eos>	All the women in New York are away , and every person in the room did too . <eos>
tense_agr_presBe_pl_sg_aff	All the women in New York are away , and everyone invited is too . <eos>	All the women in New York are away , and everyone invited did too . <eos>
tense_agr_presBe_pl_sg_aff	All the women in New York are unlikely to win the lottery , and she is too . <eos>	All the women in New York are unlikely to win the lottery , and she did too . <eos>
tense_agr_presBe_pl_sg_aff	All the women in New York are unlikely to win the lottery , and Jane is too . <eos>	All the women in New York are unlikely to win the lottery , and Jane did too . <eos>
tense_agr_presBe_pl_sg_aff	All the women in New York are unlikely to win the lottery , and my friend Carl is too . <eos>	All the women in New York are unlikely to win the lottery , and my friend Carl did too . <eos>
tense_agr_presBe_pl_sg_aff	All the women in New York are unlikely to win the lottery , and every person in the room is too . <eos>	All the women in New York are unlikely to win the lottery , and every person in the room did too . <eos>
tense_agr_presBe_pl_sg_aff	All the women in New York are unlikely to win the lottery , and everyone invited is too . <eos>	All the women in New York are unlikely to win the lottery , and everyone invited did too . <eos>
tense_agr_presBe_pl_sg_aff	All the women in New York are tired from running , and she is too . <eos>	All the women in New York are tired from running , and she did too . <eos>
tense_agr_presBe_pl_sg_aff	All the women in New York are tired from running , and Jane is too . <eos>	All the women in New York are tired from running , and Jane did too . <eos>
tense_agr_presBe_pl_sg_aff	All the women in New York are tired from running , and my friend Carl is too . <eos>	All the women in New York are tired from running , and my friend Carl did too . <eos>
tense_agr_presBe_pl_sg_aff	All the women in New York are tired from running , and every person in the room is too . <eos>	All the women in New York are tired from running , and every person in the room did too . <eos>
tense_agr_presBe_pl_sg_aff	All the women in New York are tired from running , and everyone invited is too . <eos>	All the women in New York are tired from running , and everyone invited did too . <eos>
tense_agr_presBe_pl_sg_aff	All the women in New York are sick of washing the dishes , and she is too . <eos>	All the women in New York are sick of washing the dishes , and she did too . <eos>
tense_agr_presBe_pl_sg_aff	All the women in New York are sick of washing the dishes , and Jane is too . <eos>	All the women in New York are sick of washing the dishes , and Jane did too . <eos>
tense_agr_presBe_pl_sg_aff	All the women in New York are sick of washing the dishes , and my friend Carl is too . <eos>	All the women in New York are sick of washing the dishes , and my friend Carl did too . <eos>
tense_agr_presBe_pl_sg_aff	All the women in New York are sick of washing the dishes , and every person in the room is too . <eos>	All the women in New York are sick of washing the dishes , and every person in the room did too . <eos>
tense_agr_presBe_pl_sg_aff	All the women in New York are sick of washing the dishes , and everyone invited is too . <eos>	All the women in New York are sick of washing the dishes , and everyone invited did too . <eos>
tense_agr_presBe_pl_sg_aff	All the women in New York are very determined to read all the evolutionary biology books in the library , and she is too . <eos>	All the women in New York are very determined to read all the evolutionary biology books in the library , and she did too . <eos>
tense_agr_presBe_pl_sg_aff	All the women in New York are very determined to read all the evolutionary biology books in the library , and Jane is too . <eos>	All the women in New York are very determined to read all the evolutionary biology books in the library , and Jane did too . <eos>
tense_agr_presBe_pl_sg_aff	All the women in New York are very determined to read all the evolutionary biology books in the library , and my friend Carl is too . <eos>	All the women in New York are very determined to read all the evolutionary biology books in the library , and my friend Carl did too . <eos>
tense_agr_presBe_pl_sg_aff	All the women in New York are very determined to read all the evolutionary biology books in the library , and every person in the room is too . <eos>	All the women in New York are very determined to read all the evolutionary biology books in the library , and every person in the room did too . <eos>
tense_agr_presBe_pl_sg_aff	All the women in New York are very determined to read all the evolutionary biology books in the library , and everyone invited is too . <eos>	All the women in New York are very determined to read all the evolutionary biology books in the library , and everyone invited did too . <eos>
tense_agr_presBe_pl_sg_aff	All the women in New York are eager to start writing the homework on linear algebra , and she is too . <eos>	All the women in New York are eager to start writing the homework on linear algebra , and she did too . <eos>
tense_agr_presBe_pl_sg_aff	All the women in New York are eager to start writing the homework on linear algebra , and Jane is too . <eos>	All the women in New York are eager to start writing the homework on linear algebra , and Jane did too . <eos>
tense_agr_presBe_pl_sg_aff	All the women in New York are eager to start writing the homework on linear algebra , and my friend Carl is too . <eos>	All the women in New York are eager to start writing the homework on linear algebra , and my friend Carl did too . <eos>
tense_agr_presBe_pl_sg_aff	All the women in New York are eager to start writing the homework on linear algebra , and every person in the room is too . <eos>	All the women in New York are eager to start writing the homework on linear algebra , and every person in the room did too . <eos>
tense_agr_presBe_pl_sg_aff	All the women in New York are eager to start writing the homework on linear algebra , and everyone invited is too . <eos>	All the women in New York are eager to start writing the homework on linear algebra , and everyone invited did too . <eos>
tense_agr_presBe_pl_sg_aff	Some friends of my father-in-law are angry , and she is too . <eos>	Some friends of my father-in-law are angry , and she did too . <eos>
tense_agr_presBe_pl_sg_aff	Some friends of my father-in-law are angry , and Jane is too . <eos>	Some friends of my father-in-law are angry , and Jane did too . <eos>
tense_agr_presBe_pl_sg_aff	Some friends of my father-in-law are angry , and my friend Carl is too . <eos>	Some friends of my father-in-law are angry , and my friend Carl did too . <eos>
tense_agr_presBe_pl_sg_aff	Some friends of my father-in-law are angry , and every person in the room is too . <eos>	Some friends of my father-in-law are angry , and every person in the room did too . <eos>
tense_agr_presBe_pl_sg_aff	Some friends of my father-in-law are angry , and everyone invited is too . <eos>	Some friends of my father-in-law are angry , and everyone invited did too . <eos>
tense_agr_presBe_pl_sg_aff	Some friends of my father-in-law are busy , and she is too . <eos>	Some friends of my father-in-law are busy , and she did too . <eos>
tense_agr_presBe_pl_sg_aff	Some friends of my father-in-law are busy , and Jane is too . <eos>	Some friends of my father-in-law are busy , and Jane did too . <eos>
tense_agr_presBe_pl_sg_aff	Some friends of my father-in-law are busy , and my friend Carl is too . <eos>	Some friends of my father-in-law are busy , and my friend Carl did too . <eos>
tense_agr_presBe_pl_sg_aff	Some friends of my father-in-law are busy , and every person in the room is too . <eos>	Some friends of my father-in-law are busy , and every person in the room did too . <eos>
tense_agr_presBe_pl_sg_aff	Some friends of my father-in-law are busy , and everyone invited is too . <eos>	Some friends of my father-in-law are busy , and everyone invited did too . <eos>
tense_agr_presBe_pl_sg_aff	Some friends of my father-in-law are away , and she is too . <eos>	Some friends of my father-in-law are away , and she did too . <eos>
tense_agr_presBe_pl_sg_aff	Some friends of my father-in-law are away , and Jane is too . <eos>	Some friends of my father-in-law are away , and Jane did too . <eos>
tense_agr_presBe_pl_sg_aff	Some friends of my father-in-law are away , and my friend Carl is too . <eos>	Some friends of my father-in-law are away , and my friend Carl did too . <eos>
tense_agr_presBe_pl_sg_aff	Some friends of my father-in-law are away , and every person in the room is too . <eos>	Some friends of my father-in-law are away , and every person in the room did too . <eos>
tense_agr_presBe_pl_sg_aff	Some friends of my father-in-law are away , and everyone invited is too . <eos>	Some friends of my father-in-law are away , and everyone invited did too . <eos>
tense_agr_presBe_pl_sg_aff	Some friends of my father-in-law are unlikely to win the lottery , and she is too . <eos>	Some friends of my father-in-law are unlikely to win the lottery , and she did too . <eos>
tense_agr_presBe_pl_sg_aff	Some friends of my father-in-law are unlikely to win the lottery , and Jane is too . <eos>	Some friends of my father-in-law are unlikely to win the lottery , and Jane did too . <eos>
tense_agr_presBe_pl_sg_aff	Some friends of my father-in-law are unlikely to win the lottery , and my friend Carl is too . <eos>	Some friends of my father-in-law are unlikely to win the lottery , and my friend Carl did too . <eos>
tense_agr_presBe_pl_sg_aff	Some friends of my father-in-law are unlikely to win the lottery , and every person in the room is too . <eos>	Some friends of my father-in-law are unlikely to win the lottery , and every person in the room did too . <eos>
tense_agr_presBe_pl_sg_aff	Some friends of my father-in-law are unlikely to win the lottery , and everyone invited is too . <eos>	Some friends of my father-in-law are unlikely to win the lottery , and everyone invited did too . <eos>
tense_agr_presBe_pl_sg_aff	Some friends of my father-in-law are tired from running , and she is too . <eos>	Some friends of my father-in-law are tired from running , and she did too . <eos>
tense_agr_presBe_pl_sg_aff	Some friends of my father-in-law are tired from running , and Jane is too . <eos>	Some friends of my father-in-law are tired from running , and Jane did too . <eos>
tense_agr_presBe_pl_sg_aff	Some friends of my father-in-law are tired from running , and my friend Carl is too . <eos>	Some friends of my father-in-law are tired from running , and my friend Carl did too . <eos>
tense_agr_presBe_pl_sg_aff	Some friends of my father-in-law are tired from running , and every person in the room is too . <eos>	Some friends of my father-in-law are tired from running , and every person in the room did too . <eos>
tense_agr_presBe_pl_sg_aff	Some friends of my father-in-law are tired from running , and everyone invited is too . <eos>	Some friends of my father-in-law are tired from running , and everyone invited did too . <eos>
tense_agr_presBe_pl_sg_aff	Some friends of my father-in-law are sick of washing the dishes , and she is too . <eos>	Some friends of my father-in-law are sick of washing the dishes , and she did too . <eos>
tense_agr_presBe_pl_sg_aff	Some friends of my father-in-law are sick of washing the dishes , and Jane is too . <eos>	Some friends of my father-in-law are sick of washing the dishes , and Jane did too . <eos>
tense_agr_presBe_pl_sg_aff	Some friends of my father-in-law are sick of washing the dishes , and my friend Carl is too . <eos>	Some friends of my father-in-law are sick of washing the dishes , and my friend Carl did too . <eos>
tense_agr_presBe_pl_sg_aff	Some friends of my father-in-law are sick of washing the dishes , and every person in the room is too . <eos>	Some friends of my father-in-law are sick of washing the dishes , and every person in the room did too . <eos>
tense_agr_presBe_pl_sg_aff	Some friends of my father-in-law are sick of washing the dishes , and everyone invited is too . <eos>	Some friends of my father-in-law are sick of washing the dishes , and everyone invited did too . <eos>
tense_agr_presBe_pl_sg_aff	Some friends of my father-in-law are very determined to read all the evolutionary biology books in the library , and she is too . <eos>	Some friends of my father-in-law are very determined to read all the evolutionary biology books in the library , and she did too . <eos>
tense_agr_presBe_pl_sg_aff	Some friends of my father-in-law are very determined to read all the evolutionary biology books in the library , and Jane is too . <eos>	Some friends of my father-in-law are very determined to read all the evolutionary biology books in the library , and Jane did too . <eos>
tense_agr_presBe_pl_sg_aff	Some friends of my father-in-law are very determined to read all the evolutionary biology books in the library , and my friend Carl is too . <eos>	Some friends of my father-in-law are very determined to read all the evolutionary biology books in the library , and my friend Carl did too . <eos>
tense_agr_presBe_pl_sg_aff	Some friends of my father-in-law are very determined to read all the evolutionary biology books in the library , and every person in the room is too . <eos>	Some friends of my father-in-law are very determined to read all the evolutionary biology books in the library , and every person in the room did too . <eos>
tense_agr_presBe_pl_sg_aff	Some friends of my father-in-law are very determined to read all the evolutionary biology books in the library , and everyone invited is too . <eos>	Some friends of my father-in-law are very determined to read all the evolutionary biology books in the library , and everyone invited did too . <eos>
tense_agr_presBe_pl_sg_aff	Some friends of my father-in-law are eager to start writing the homework on linear algebra , and she is too . <eos>	Some friends of my father-in-law are eager to start writing the homework on linear algebra , and she did too . <eos>
tense_agr_presBe_pl_sg_aff	Some friends of my father-in-law are eager to start writing the homework on linear algebra , and Jane is too . <eos>	Some friends of my father-in-law are eager to start writing the homework on linear algebra , and Jane did too . <eos>
tense_agr_presBe_pl_sg_aff	Some friends of my father-in-law are eager to start writing the homework on linear algebra , and my friend Carl is too . <eos>	Some friends of my father-in-law are eager to start writing the homework on linear algebra , and my friend Carl did too . <eos>
tense_agr_presBe_pl_sg_aff	Some friends of my father-in-law are eager to start writing the homework on linear algebra , and every person in the room is too . <eos>	Some friends of my father-in-law are eager to start writing the homework on linear algebra , and every person in the room did too . <eos>
tense_agr_presBe_pl_sg_aff	Some friends of my father-in-law are eager to start writing the homework on linear algebra , and everyone invited is too . <eos>	Some friends of my father-in-law are eager to start writing the homework on linear algebra , and everyone invited did too . <eos>
tense_agr_presBe_pl_sg_aff	A few acquaintances born in a Western country are angry , and she is too . <eos>	A few acquaintances born in a Western country are angry , and she did too . <eos>
tense_agr_presBe_pl_sg_aff	A few acquaintances born in a Western country are angry , and Jane is too . <eos>	A few acquaintances born in a Western country are angry , and Jane did too . <eos>
tense_agr_presBe_pl_sg_aff	A few acquaintances born in a Western country are angry , and my friend Carl is too . <eos>	A few acquaintances born in a Western country are angry , and my friend Carl did too . <eos>
tense_agr_presBe_pl_sg_aff	A few acquaintances born in a Western country are angry , and every person in the room is too . <eos>	A few acquaintances born in a Western country are angry , and every person in the room did too . <eos>
tense_agr_presBe_pl_sg_aff	A few acquaintances born in a Western country are angry , and everyone invited is too . <eos>	A few acquaintances born in a Western country are angry , and everyone invited did too . <eos>
tense_agr_presBe_pl_sg_aff	A few acquaintances born in a Western country are busy , and she is too . <eos>	A few acquaintances born in a Western country are busy , and she did too . <eos>
tense_agr_presBe_pl_sg_aff	A few acquaintances born in a Western country are busy , and Jane is too . <eos>	A few acquaintances born in a Western country are busy , and Jane did too . <eos>
tense_agr_presBe_pl_sg_aff	A few acquaintances born in a Western country are busy , and my friend Carl is too . <eos>	A few acquaintances born in a Western country are busy , and my friend Carl did too . <eos>
tense_agr_presBe_pl_sg_aff	A few acquaintances born in a Western country are busy , and every person in the room is too . <eos>	A few acquaintances born in a Western country are busy , and every person in the room did too . <eos>
tense_agr_presBe_pl_sg_aff	A few acquaintances born in a Western country are busy , and everyone invited is too . <eos>	A few acquaintances born in a Western country are busy , and everyone invited did too . <eos>
tense_agr_presBe_pl_sg_aff	A few acquaintances born in a Western country are away , and she is too . <eos>	A few acquaintances born in a Western country are away , and she did too . <eos>
tense_agr_presBe_pl_sg_aff	A few acquaintances born in a Western country are away , and Jane is too . <eos>	A few acquaintances born in a Western country are away , and Jane did too . <eos>
tense_agr_presBe_pl_sg_aff	A few acquaintances born in a Western country are away , and my friend Carl is too . <eos>	A few acquaintances born in a Western country are away , and my friend Carl did too . <eos>
tense_agr_presBe_pl_sg_aff	A few acquaintances born in a Western country are away , and every person in the room is too . <eos>	A few acquaintances born in a Western country are away , and every person in the room did too . <eos>
tense_agr_presBe_pl_sg_aff	A few acquaintances born in a Western country are away , and everyone invited is too . <eos>	A few acquaintances born in a Western country are away , and everyone invited did too . <eos>
tense_agr_presBe_pl_sg_aff	A few acquaintances born in a Western country are unlikely to win the lottery , and she is too . <eos>	A few acquaintances born in a Western country are unlikely to win the lottery , and she did too . <eos>
tense_agr_presBe_pl_sg_aff	A few acquaintances born in a Western country are unlikely to win the lottery , and Jane is too . <eos>	A few acquaintances born in a Western country are unlikely to win the lottery , and Jane did too . <eos>
tense_agr_presBe_pl_sg_aff	A few acquaintances born in a Western country are unlikely to win the lottery , and my friend Carl is too . <eos>	A few acquaintances born in a Western country are unlikely to win the lottery , and my friend Carl did too . <eos>
tense_agr_presBe_pl_sg_aff	A few acquaintances born in a Western country are unlikely to win the lottery , and every person in the room is too . <eos>	A few acquaintances born in a Western country are unlikely to win the lottery , and every person in the room did too . <eos>
tense_agr_presBe_pl_sg_aff	A few acquaintances born in a Western country are unlikely to win the lottery , and everyone invited is too . <eos>	A few acquaintances born in a Western country are unlikely to win the lottery , and everyone invited did too . <eos>
tense_agr_presBe_pl_sg_aff	A few acquaintances born in a Western country are tired from running , and she is too . <eos>	A few acquaintances born in a Western country are tired from running , and she did too . <eos>
tense_agr_presBe_pl_sg_aff	A few acquaintances born in a Western country are tired from running , and Jane is too . <eos>	A few acquaintances born in a Western country are tired from running , and Jane did too . <eos>
tense_agr_presBe_pl_sg_aff	A few acquaintances born in a Western country are tired from running , and my friend Carl is too . <eos>	A few acquaintances born in a Western country are tired from running , and my friend Carl did too . <eos>
tense_agr_presBe_pl_sg_aff	A few acquaintances born in a Western country are tired from running , and every person in the room is too . <eos>	A few acquaintances born in a Western country are tired from running , and every person in the room did too . <eos>
tense_agr_presBe_pl_sg_aff	A few acquaintances born in a Western country are tired from running , and everyone invited is too . <eos>	A few acquaintances born in a Western country are tired from running , and everyone invited did too . <eos>
tense_agr_presBe_pl_sg_aff	A few acquaintances born in a Western country are sick of washing the dishes , and she is too . <eos>	A few acquaintances born in a Western country are sick of washing the dishes , and she did too . <eos>
tense_agr_presBe_pl_sg_aff	A few acquaintances born in a Western country are sick of washing the dishes , and Jane is too . <eos>	A few acquaintances born in a Western country are sick of washing the dishes , and Jane did too . <eos>
tense_agr_presBe_pl_sg_aff	A few acquaintances born in a Western country are sick of washing the dishes , and my friend Carl is too . <eos>	A few acquaintances born in a Western country are sick of washing the dishes , and my friend Carl did too . <eos>
tense_agr_presBe_pl_sg_aff	A few acquaintances born in a Western country are sick of washing the dishes , and every person in the room is too . <eos>	A few acquaintances born in a Western country are sick of washing the dishes , and every person in the room did too . <eos>
tense_agr_presBe_pl_sg_aff	A few acquaintances born in a Western country are sick of washing the dishes , and everyone invited is too . <eos>	A few acquaintances born in a Western country are sick of washing the dishes , and everyone invited did too . <eos>
tense_agr_presBe_pl_sg_aff	A few acquaintances born in a Western country are very determined to read all the evolutionary biology books in the library , and she is too . <eos>	A few acquaintances born in a Western country are very determined to read all the evolutionary biology books in the library , and she did too . <eos>
tense_agr_presBe_pl_sg_aff	A few acquaintances born in a Western country are very determined to read all the evolutionary biology books in the library , and Jane is too . <eos>	A few acquaintances born in a Western country are very determined to read all the evolutionary biology books in the library , and Jane did too . <eos>
tense_agr_presBe_pl_sg_aff	A few acquaintances born in a Western country are very determined to read all the evolutionary biology books in the library , and my friend Carl is too . <eos>	A few acquaintances born in a Western country are very determined to read all the evolutionary biology books in the library , and my friend Carl did too . <eos>
tense_agr_presBe_pl_sg_aff	A few acquaintances born in a Western country are very determined to read all the evolutionary biology books in the library , and every person in the room is too . <eos>	A few acquaintances born in a Western country are very determined to read all the evolutionary biology books in the library , and every person in the room did too . <eos>
tense_agr_presBe_pl_sg_aff	A few acquaintances born in a Western country are very determined to read all the evolutionary biology books in the library , and everyone invited is too . <eos>	A few acquaintances born in a Western country are very determined to read all the evolutionary biology books in the library , and everyone invited did too . <eos>
tense_agr_presBe_pl_sg_aff	A few acquaintances born in a Western country are eager to start writing the homework on linear algebra , and she is too . <eos>	A few acquaintances born in a Western country are eager to start writing the homework on linear algebra , and she did too . <eos>
tense_agr_presBe_pl_sg_aff	A few acquaintances born in a Western country are eager to start writing the homework on linear algebra , and Jane is too . <eos>	A few acquaintances born in a Western country are eager to start writing the homework on linear algebra , and Jane did too . <eos>
tense_agr_presBe_pl_sg_aff	A few acquaintances born in a Western country are eager to start writing the homework on linear algebra , and my friend Carl is too . <eos>	A few acquaintances born in a Western country are eager to start writing the homework on linear algebra , and my friend Carl did too . <eos>
tense_agr_presBe_pl_sg_aff	A few acquaintances born in a Western country are eager to start writing the homework on linear algebra , and every person in the room is too . <eos>	A few acquaintances born in a Western country are eager to start writing the homework on linear algebra , and every person in the room did too . <eos>
tense_agr_presBe_pl_sg_aff	A few acquaintances born in a Western country are eager to start writing the homework on linear algebra , and everyone invited is too . <eos>	A few acquaintances born in a Western country are eager to start writing the homework on linear algebra , and everyone invited did too . <eos>
tense_agr_presBe_pl_sg_aff	A dozen little girls with brown hair are angry , and she is too . <eos>	A dozen little girls with brown hair are angry , and she did too . <eos>
tense_agr_presBe_pl_sg_aff	A dozen little girls with brown hair are angry , and Jane is too . <eos>	A dozen little girls with brown hair are angry , and Jane did too . <eos>
tense_agr_presBe_pl_sg_aff	A dozen little girls with brown hair are angry , and my friend Carl is too . <eos>	A dozen little girls with brown hair are angry , and my friend Carl did too . <eos>
tense_agr_presBe_pl_sg_aff	A dozen little girls with brown hair are angry , and every person in the room is too . <eos>	A dozen little girls with brown hair are angry , and every person in the room did too . <eos>
tense_agr_presBe_pl_sg_aff	A dozen little girls with brown hair are angry , and everyone invited is too . <eos>	A dozen little girls with brown hair are angry , and everyone invited did too . <eos>
tense_agr_presBe_pl_sg_aff	A dozen little girls with brown hair are busy , and she is too . <eos>	A dozen little girls with brown hair are busy , and she did too . <eos>
tense_agr_presBe_pl_sg_aff	A dozen little girls with brown hair are busy , and Jane is too . <eos>	A dozen little girls with brown hair are busy , and Jane did too . <eos>
tense_agr_presBe_pl_sg_aff	A dozen little girls with brown hair are busy , and my friend Carl is too . <eos>	A dozen little girls with brown hair are busy , and my friend Carl did too . <eos>
tense_agr_presBe_pl_sg_aff	A dozen little girls with brown hair are busy , and every person in the room is too . <eos>	A dozen little girls with brown hair are busy , and every person in the room did too . <eos>
tense_agr_presBe_pl_sg_aff	A dozen little girls with brown hair are busy , and everyone invited is too . <eos>	A dozen little girls with brown hair are busy , and everyone invited did too . <eos>
tense_agr_presBe_pl_sg_aff	A dozen little girls with brown hair are away , and she is too . <eos>	A dozen little girls with brown hair are away , and she did too . <eos>
tense_agr_presBe_pl_sg_aff	A dozen little girls with brown hair are away , and Jane is too . <eos>	A dozen little girls with brown hair are away , and Jane did too . <eos>
tense_agr_presBe_pl_sg_aff	A dozen little girls with brown hair are away , and my friend Carl is too . <eos>	A dozen little girls with brown hair are away , and my friend Carl did too . <eos>
tense_agr_presBe_pl_sg_aff	A dozen little girls with brown hair are away , and every person in the room is too . <eos>	A dozen little girls with brown hair are away , and every person in the room did too . <eos>
tense_agr_presBe_pl_sg_aff	A dozen little girls with brown hair are away , and everyone invited is too . <eos>	A dozen little girls with brown hair are away , and everyone invited did too . <eos>
tense_agr_presBe_pl_sg_aff	A dozen little girls with brown hair are unlikely to win the lottery , and she is too . <eos>	A dozen little girls with brown hair are unlikely to win the lottery , and she did too . <eos>
tense_agr_presBe_pl_sg_aff	A dozen little girls with brown hair are unlikely to win the lottery , and Jane is too . <eos>	A dozen little girls with brown hair are unlikely to win the lottery , and Jane did too . <eos>
tense_agr_presBe_pl_sg_aff	A dozen little girls with brown hair are unlikely to win the lottery , and my friend Carl is too . <eos>	A dozen little girls with brown hair are unlikely to win the lottery , and my friend Carl did too . <eos>
tense_agr_presBe_pl_sg_aff	A dozen little girls with brown hair are unlikely to win the lottery , and every person in the room is too . <eos>	A dozen little girls with brown hair are unlikely to win the lottery , and every person in the room did too . <eos>
tense_agr_presBe_pl_sg_aff	A dozen little girls with brown hair are unlikely to win the lottery , and everyone invited is too . <eos>	A dozen little girls with brown hair are unlikely to win the lottery , and everyone invited did too . <eos>
