Better speed can be achieved with apex installed from https://www.github.com/nvidia/apex.
False	both_expanded_3NPs_coord_aff	-80.94056129455566	-79.22178840637207	The teacher 's son , a friend from middle school and John take dancing classes . <eos>	The teacher 's son , a friend from middle school and John takes dancing classes . <eos>
False	both_expanded_3NPs_coord_interr	-145.7891182899475	-144.43372631072998	Do Sarah , who is the French lady living on the third floor , the girl who cooks the best soup in town and John like fishing ? <eos>	Does Sarah , who is the French lady living on the third floor , the girl who cooks the best soup in town and John like fishing ? <eos>
False	both_expanded_3NPs_coord_interr	-161.70638799667358	-160.02077388763428	Do Sarah , who is the French lady living on the third floor , the girl who cooks the best soup in town and John eat out with some friends ? <eos>	Does Sarah , who is the French lady living on the third floor , the girl who cooks the best soup in town and John eat out with some friends ? <eos>
False	both_expanded_3NPs_coord_interr	-157.9938759803772	-155.5479326248169	Do Sarah , who is the French lady living on the third floor , the girl who cooks the best soup in town and John drink beer in the pub tonight ? <eos>	Does Sarah , who is the French lady living on the third floor , the girl who cooks the best soup in town and John drink beer in the pub tonight ? <eos>
False	both_expanded_3NPs_coord_interr	-160.0934910774231	-157.85694885253906	Do Sarah , who is the French lady living on the third floor , the girl who cooks the best soup in town and John love animals with fur ? <eos>	Does Sarah , who is the French lady living on the third floor , the girl who cooks the best soup in town and John love animals with fur ? <eos>
False	both_expanded_3NPs_coord_interr	-160.27667093276978	-158.86700057983398	Do Sarah , who is the French lady living on the third floor , the girl who cooks the best soup in town and John find it difficult to concentrate ? <eos>	Does Sarah , who is the French lady living on the third floor , the girl who cooks the best soup in town and John find it difficult to concentrate ? <eos>
False	both_expanded_3NPs_coord_interr	-155.1745138168335	-153.08797931671143	Do Sarah , who is the French lady living on the third floor , the girl who cooks the best soup in town and that student take dancing classes ? <eos>	Does Sarah , who is the French lady living on the third floor , the girl who cooks the best soup in town and that student take dancing classes ? <eos>
False	both_expanded_3NPs_coord_interr	-152.74016046524048	-151.98899221420288	Do Sarah , who is the French lady living on the third floor , the girl who cooks the best soup in town and that student like fishing ? <eos>	Does Sarah , who is the French lady living on the third floor , the girl who cooks the best soup in town and that student like fishing ? <eos>
False	both_expanded_3NPs_coord_interr	-165.95882940292358	-163.87975406646729	Do Sarah , who is the French lady living on the third floor , the girl who cooks the best soup in town and that student eat out with some friends ? <eos>	Does Sarah , who is the French lady living on the third floor , the girl who cooks the best soup in town and that student eat out with some friends ? <eos>
True	both_expanded_3NPs_coord_interr	-164.62071800231934	-165.2692675590515	Do Sarah , who is the French lady living on the third floor , the girl who cooks the best soup in town and that student drink beer in the pub tonight ? <eos>	Does Sarah , who is the French lady living on the third floor , the girl who cooks the best soup in town and that student drink beer in the pub tonight ? <eos>
False	both_expanded_3NPs_coord_interr	-166.46056413650513	-165.07288646697998	Do Sarah , who is the French lady living on the third floor , the girl who cooks the best soup in town and that student love animals with fur ? <eos>	Does Sarah , who is the French lady living on the third floor , the girl who cooks the best soup in town and that student love animals with fur ? <eos>
False	both_expanded_3NPs_coord_interr	-162.3802933692932	-160.8267469406128	Do Sarah , who is the French lady living on the third floor , the girl who cooks the best soup in town and that student find it difficult to concentrate ? <eos>	Does Sarah , who is the French lady living on the third floor , the girl who cooks the best soup in town and that student find it difficult to concentrate ? <eos>
False	both_expanded_3NPs_coord_interr	-151.97167253494263	-150.75598049163818	Do Sarah , who is the French lady living on the third floor , the girl who cooks the best soup in town and the audience take dancing classes ? <eos>	Does Sarah , who is the French lady living on the third floor , the girl who cooks the best soup in town and the audience take dancing classes ? <eos>
False	both_expanded_3NPs_coord_interr	-146.0683388710022	-144.7851858139038	Do Sarah , who is the French lady living on the third floor , the girl who cooks the best soup in town and the audience like fishing ? <eos>	Does Sarah , who is the French lady living on the third floor , the girl who cooks the best soup in town and the audience like fishing ? <eos>
False	both_expanded_3NPs_coord_interr	-161.87377977371216	-160.410138130188	Do Sarah , who is the French lady living on the third floor , the girl who cooks the best soup in town and the audience eat out with some friends ? <eos>	Does Sarah , who is the French lady living on the third floor , the girl who cooks the best soup in town and the audience eat out with some friends ? <eos>
False	both_expanded_3NPs_coord_interr	-160.94683837890625	-158.6139817237854	Do Sarah , who is the French lady living on the third floor , the girl who cooks the best soup in town and the audience drink beer in the pub tonight ? <eos>	Does Sarah , who is the French lady living on the third floor , the girl who cooks the best soup in town and the audience drink beer in the pub tonight ? <eos>
False	both_expanded_3NPs_coord_interr	-161.43796110153198	-159.80094242095947	Do Sarah , who is the French lady living on the third floor , the girl who cooks the best soup in town and the audience love animals with fur ? <eos>	Does Sarah , who is the French lady living on the third floor , the girl who cooks the best soup in town and the audience love animals with fur ? <eos>
False	both_expanded_3NPs_coord_interr	-155.7146725654602	-155.0859031677246	Do Sarah , who is the French lady living on the third floor , the girl who cooks the best soup in town and the audience find it difficult to concentrate ? <eos>	Does Sarah , who is the French lady living on the third floor , the girl who cooks the best soup in town and the audience find it difficult to concentrate ? <eos>
False	both_expanded_3NPs_coord_interr	-131.9474949836731	-129.87445211410522	Do Sarah , who is the French lady living on the third floor , the woman wearing a bracelet on her wrist and John take dancing classes ? <eos>	Does Sarah , who is the French lady living on the third floor , the woman wearing a bracelet on her wrist and John take dancing classes ? <eos>
False	both_expanded_3NPs_coord_interr	-125.44492197036743	-124.30632638931274	Do Sarah , who is the French lady living on the third floor , the woman wearing a bracelet on her wrist and John like fishing ? <eos>	Does Sarah , who is the French lady living on the third floor , the woman wearing a bracelet on her wrist and John like fishing ? <eos>
False	both_expanded_3NPs_coord_interr	-145.70184469223022	-142.31748151779175	Do Sarah , who is the French lady living on the third floor , the woman wearing a bracelet on her wrist and John eat out with some friends ? <eos>	Does Sarah , who is the French lady living on the third floor , the woman wearing a bracelet on her wrist and John eat out with some friends ? <eos>
False	both_expanded_3NPs_coord_interr	-140.55323553085327	-137.04795503616333	Do Sarah , who is the French lady living on the third floor , the woman wearing a bracelet on her wrist and John drink beer in the pub tonight ? <eos>	Does Sarah , who is the French lady living on the third floor , the woman wearing a bracelet on her wrist and John drink beer in the pub tonight ? <eos>
False	both_expanded_3NPs_coord_interr	-137.82546758651733	-135.40679788589478	Do Sarah , who is the French lady living on the third floor , the woman wearing a bracelet on her wrist and John love animals with fur ? <eos>	Does Sarah , who is the French lady living on the third floor , the woman wearing a bracelet on her wrist and John love animals with fur ? <eos>
False	both_expanded_3NPs_coord_interr	-141.80097150802612	-139.28930521011353	Do Sarah , who is the French lady living on the third floor , the woman wearing a bracelet on her wrist and John find it difficult to concentrate ? <eos>	Does Sarah , who is the French lady living on the third floor , the woman wearing a bracelet on her wrist and John find it difficult to concentrate ? <eos>
False	both_expanded_3NPs_coord_interr	-138.129159450531	-135.71138429641724	Do Sarah , who is the French lady living on the third floor , the woman wearing a bracelet on her wrist and that student take dancing classes ? <eos>	Does Sarah , who is the French lady living on the third floor , the woman wearing a bracelet on her wrist and that student take dancing classes ? <eos>
False	both_expanded_3NPs_coord_interr	-135.44274282455444	-134.1926188468933	Do Sarah , who is the French lady living on the third floor , the woman wearing a bracelet on her wrist and that student like fishing ? <eos>	Does Sarah , who is the French lady living on the third floor , the woman wearing a bracelet on her wrist and that student like fishing ? <eos>
False	both_expanded_3NPs_coord_interr	-152.10439538955688	-149.18669891357422	Do Sarah , who is the French lady living on the third floor , the woman wearing a bracelet on her wrist and that student eat out with some friends ? <eos>	Does Sarah , who is the French lady living on the third floor , the woman wearing a bracelet on her wrist and that student eat out with some friends ? <eos>
False	both_expanded_3NPs_coord_interr	-148.94542837142944	-145.5620937347412	Do Sarah , who is the French lady living on the third floor , the woman wearing a bracelet on her wrist and that student drink beer in the pub tonight ? <eos>	Does Sarah , who is the French lady living on the third floor , the woman wearing a bracelet on her wrist and that student drink beer in the pub tonight ? <eos>
False	both_expanded_3NPs_coord_interr	-148.89229202270508	-146.67571353912354	Do Sarah , who is the French lady living on the third floor , the woman wearing a bracelet on her wrist and that student love animals with fur ? <eos>	Does Sarah , who is the French lady living on the third floor , the woman wearing a bracelet on her wrist and that student love animals with fur ? <eos>
False	both_expanded_3NPs_coord_interr	-146.42120122909546	-143.95115280151367	Do Sarah , who is the French lady living on the third floor , the woman wearing a bracelet on her wrist and that student find it difficult to concentrate ? <eos>	Does Sarah , who is the French lady living on the third floor , the woman wearing a bracelet on her wrist and that student find it difficult to concentrate ? <eos>
False	both_expanded_3NPs_coord_interr	-134.84240579605103	-132.53493404388428	Do Sarah , who is the French lady living on the third floor , the woman wearing a bracelet on her wrist and the audience take dancing classes ? <eos>	Does Sarah , who is the French lady living on the third floor , the woman wearing a bracelet on her wrist and the audience take dancing classes ? <eos>
False	both_expanded_3NPs_coord_interr	-128.8812165260315	-127.57657146453857	Do Sarah , who is the French lady living on the third floor , the woman wearing a bracelet on her wrist and the audience like fishing ? <eos>	Does Sarah , who is the French lady living on the third floor , the woman wearing a bracelet on her wrist and the audience like fishing ? <eos>
False	both_expanded_3NPs_coord_interr	-146.7369999885559	-144.41927337646484	Do Sarah , who is the French lady living on the third floor , the woman wearing a bracelet on her wrist and the audience eat out with some friends ? <eos>	Does Sarah , who is the French lady living on the third floor , the woman wearing a bracelet on her wrist and the audience eat out with some friends ? <eos>
False	both_expanded_3NPs_coord_interr	-145.0093035697937	-141.80798816680908	Do Sarah , who is the French lady living on the third floor , the woman wearing a bracelet on her wrist and the audience drink beer in the pub tonight ? <eos>	Does Sarah , who is the French lady living on the third floor , the woman wearing a bracelet on her wrist and the audience drink beer in the pub tonight ? <eos>
False	both_expanded_3NPs_coord_interr	-143.31353521347046	-140.93943691253662	Do Sarah , who is the French lady living on the third floor , the woman wearing a bracelet on her wrist and the audience love animals with fur ? <eos>	Does Sarah , who is the French lady living on the third floor , the woman wearing a bracelet on her wrist and the audience love animals with fur ? <eos>
False	both_expanded_3NPs_coord_interr	-139.85222578048706	-138.25775623321533	Do Sarah , who is the French lady living on the third floor , the woman wearing a bracelet on her wrist and the audience find it difficult to concentrate ? <eos>	Does Sarah , who is the French lady living on the third floor , the woman wearing a bracelet on her wrist and the audience find it difficult to concentrate ? <eos>
False	both_expanded_3NPs_coord_interr	-151.4247851371765	-149.5805106163025	Do Sarah , who is the French lady living on the third floor , Bill ( a cousin who recently returned from Africa ) and John take dancing classes ? <eos>	Does Sarah , who is the French lady living on the third floor , Bill ( a cousin who recently returned from Africa ) and John take dancing classes ? <eos>
False	both_expanded_3NPs_coord_interr	-145.48718404769897	-144.29210710525513	Do Sarah , who is the French lady living on the third floor , Bill ( a cousin who recently returned from Africa ) and John like fishing ? <eos>	Does Sarah , who is the French lady living on the third floor , Bill ( a cousin who recently returned from Africa ) and John like fishing ? <eos>
False	both_expanded_3NPs_coord_interr	-164.06919145584106	-161.9735550880432	Do Sarah , who is the French lady living on the third floor , Bill ( a cousin who recently returned from Africa ) and John eat out with some friends ? <eos>	Does Sarah , who is the French lady living on the third floor , Bill ( a cousin who recently returned from Africa ) and John eat out with some friends ? <eos>
False	both_expanded_3NPs_coord_interr	-159.5474090576172	-157.31451845169067	Do Sarah , who is the French lady living on the third floor , Bill ( a cousin who recently returned from Africa ) and John drink beer in the pub tonight ? <eos>	Does Sarah , who is the French lady living on the third floor , Bill ( a cousin who recently returned from Africa ) and John drink beer in the pub tonight ? <eos>
False	both_expanded_3NPs_coord_interr	-158.33857774734497	-156.72841024398804	Do Sarah , who is the French lady living on the third floor , Bill ( a cousin who recently returned from Africa ) and John love animals with fur ? <eos>	Does Sarah , who is the French lady living on the third floor , Bill ( a cousin who recently returned from Africa ) and John love animals with fur ? <eos>
False	both_expanded_3NPs_coord_interr	-160.6269965171814	-159.2455277442932	Do Sarah , who is the French lady living on the third floor , Bill ( a cousin who recently returned from Africa ) and John find it difficult to concentrate ? <eos>	Does Sarah , who is the French lady living on the third floor , Bill ( a cousin who recently returned from Africa ) and John find it difficult to concentrate ? <eos>
False	both_expanded_3NPs_coord_interr	-158.6038999557495	-157.1783127784729	Do Sarah , who is the French lady living on the third floor , Bill ( a cousin who recently returned from Africa ) and that student take dancing classes ? <eos>	Does Sarah , who is the French lady living on the third floor , Bill ( a cousin who recently returned from Africa ) and that student take dancing classes ? <eos>
False	both_expanded_3NPs_coord_interr	-156.0176248550415	-154.4453363418579	Do Sarah , who is the French lady living on the third floor , Bill ( a cousin who recently returned from Africa ) and that student like fishing ? <eos>	Does Sarah , who is the French lady living on the third floor , Bill ( a cousin who recently returned from Africa ) and that student like fishing ? <eos>
False	both_expanded_3NPs_coord_interr	-171.4118881225586	-169.9416265487671	Do Sarah , who is the French lady living on the third floor , Bill ( a cousin who recently returned from Africa ) and that student eat out with some friends ? <eos>	Does Sarah , who is the French lady living on the third floor , Bill ( a cousin who recently returned from Africa ) and that student eat out with some friends ? <eos>
False	both_expanded_3NPs_coord_interr	-169.98838806152344	-168.00845336914062	Do Sarah , who is the French lady living on the third floor , Bill ( a cousin who recently returned from Africa ) and that student drink beer in the pub tonight ? <eos>	Does Sarah , who is the French lady living on the third floor , Bill ( a cousin who recently returned from Africa ) and that student drink beer in the pub tonight ? <eos>
False	both_expanded_3NPs_coord_interr	-168.91141605377197	-167.61059665679932	Do Sarah , who is the French lady living on the third floor , Bill ( a cousin who recently returned from Africa ) and that student love animals with fur ? <eos>	Does Sarah , who is the French lady living on the third floor , Bill ( a cousin who recently returned from Africa ) and that student love animals with fur ? <eos>
False	both_expanded_3NPs_coord_interr	-165.9167079925537	-164.67024326324463	Do Sarah , who is the French lady living on the third floor , Bill ( a cousin who recently returned from Africa ) and that student find it difficult to concentrate ? <eos>	Does Sarah , who is the French lady living on the third floor , Bill ( a cousin who recently returned from Africa ) and that student find it difficult to concentrate ? <eos>
False	both_expanded_3NPs_coord_interr	-155.76726484298706	-154.43311166763306	Do Sarah , who is the French lady living on the third floor , Bill ( a cousin who recently returned from Africa ) and the audience take dancing classes ? <eos>	Does Sarah , who is the French lady living on the third floor , Bill ( a cousin who recently returned from Africa ) and the audience take dancing classes ? <eos>
False	both_expanded_3NPs_coord_interr	-149.8892683982849	-149.1584825515747	Do Sarah , who is the French lady living on the third floor , Bill ( a cousin who recently returned from Africa ) and the audience like fishing ? <eos>	Does Sarah , who is the French lady living on the third floor , Bill ( a cousin who recently returned from Africa ) and the audience like fishing ? <eos>
False	both_expanded_3NPs_coord_interr	-165.87725353240967	-164.91854047775269	Do Sarah , who is the French lady living on the third floor , Bill ( a cousin who recently returned from Africa ) and the audience eat out with some friends ? <eos>	Does Sarah , who is the French lady living on the third floor , Bill ( a cousin who recently returned from Africa ) and the audience eat out with some friends ? <eos>
False	both_expanded_3NPs_coord_interr	-163.81003093719482	-162.0979723930359	Do Sarah , who is the French lady living on the third floor , Bill ( a cousin who recently returned from Africa ) and the audience drink beer in the pub tonight ? <eos>	Does Sarah , who is the French lady living on the third floor , Bill ( a cousin who recently returned from Africa ) and the audience drink beer in the pub tonight ? <eos>
False	both_expanded_3NPs_coord_interr	-161.51548671722412	-159.8976330757141	Do Sarah , who is the French lady living on the third floor , Bill ( a cousin who recently returned from Africa ) and the audience love animals with fur ? <eos>	Does Sarah , who is the French lady living on the third floor , Bill ( a cousin who recently returned from Africa ) and the audience love animals with fur ? <eos>
False	both_expanded_3NPs_coord_interr	-159.07285976409912	-158.35446214675903	Do Sarah , who is the French lady living on the third floor , Bill ( a cousin who recently returned from Africa ) and the audience find it difficult to concentrate ? <eos>	Does Sarah , who is the French lady living on the third floor , Bill ( a cousin who recently returned from Africa ) and the audience find it difficult to concentrate ? <eos>
False	both_expanded_3NPs_coord_interr	-146.8825831413269	-144.54098081588745	Do Sarah , who is the French lady living on the third floor , the cousin who recently returned from Africa ) and John take dancing classes ? <eos>	Does Sarah , who is the French lady living on the third floor , the cousin who recently returned from Africa ) and John take dancing classes ? <eos>
False	both_expanded_3NPs_coord_interr	-140.50572729110718	-138.33429384231567	Do Sarah , who is the French lady living on the third floor , the cousin who recently returned from Africa ) and John like fishing ? <eos>	Does Sarah , who is the French lady living on the third floor , the cousin who recently returned from Africa ) and John like fishing ? <eos>
False	both_expanded_3NPs_coord_interr	-158.95690488815308	-156.40456438064575	Do Sarah , who is the French lady living on the third floor , the cousin who recently returned from Africa ) and John eat out with some friends ? <eos>	Does Sarah , who is the French lady living on the third floor , the cousin who recently returned from Africa ) and John eat out with some friends ? <eos>
False	both_expanded_3NPs_coord_interr	-154.97659540176392	-152.06943655014038	Do Sarah , who is the French lady living on the third floor , the cousin who recently returned from Africa ) and John drink beer in the pub tonight ? <eos>	Does Sarah , who is the French lady living on the third floor , the cousin who recently returned from Africa ) and John drink beer in the pub tonight ? <eos>
False	both_expanded_3NPs_coord_interr	-152.9261589050293	-150.68947744369507	Do Sarah , who is the French lady living on the third floor , the cousin who recently returned from Africa ) and John love animals with fur ? <eos>	Does Sarah , who is the French lady living on the third floor , the cousin who recently returned from Africa ) and John love animals with fur ? <eos>
False	both_expanded_3NPs_coord_interr	-156.07273530960083	-153.46853685379028	Do Sarah , who is the French lady living on the third floor , the cousin who recently returned from Africa ) and John find it difficult to concentrate ? <eos>	Does Sarah , who is the French lady living on the third floor , the cousin who recently returned from Africa ) and John find it difficult to concentrate ? <eos>
False	both_expanded_3NPs_coord_interr	-152.06045389175415	-150.38875150680542	Do Sarah , who is the French lady living on the third floor , the cousin who recently returned from Africa ) and that student take dancing classes ? <eos>	Does Sarah , who is the French lady living on the third floor , the cousin who recently returned from Africa ) and that student take dancing classes ? <eos>
False	both_expanded_3NPs_coord_interr	-150.28810024261475	-147.65799474716187	Do Sarah , who is the French lady living on the third floor , the cousin who recently returned from Africa ) and that student like fishing ? <eos>	Does Sarah , who is the French lady living on the third floor , the cousin who recently returned from Africa ) and that student like fishing ? <eos>
False	both_expanded_3NPs_coord_interr	-165.0628571510315	-163.237407207489	Do Sarah , who is the French lady living on the third floor , the cousin who recently returned from Africa ) and that student eat out with some friends ? <eos>	Does Sarah , who is the French lady living on the third floor , the cousin who recently returned from Africa ) and that student eat out with some friends ? <eos>
False	both_expanded_3NPs_coord_interr	-166.83308267593384	-163.26751470565796	Do Sarah , who is the French lady living on the third floor , the cousin who recently returned from Africa ) and that student drink beer in the pub tonight ? <eos>	Does Sarah , who is the French lady living on the third floor , the cousin who recently returned from Africa ) and that student drink beer in the pub tonight ? <eos>
False	both_expanded_3NPs_coord_interr	-161.45847272872925	-159.62002515792847	Do Sarah , who is the French lady living on the third floor , the cousin who recently returned from Africa ) and that student love animals with fur ? <eos>	Does Sarah , who is the French lady living on the third floor , the cousin who recently returned from Africa ) and that student love animals with fur ? <eos>
False	both_expanded_3NPs_coord_interr	-158.9945502281189	-157.15521001815796	Do Sarah , who is the French lady living on the third floor , the cousin who recently returned from Africa ) and that student find it difficult to concentrate ? <eos>	Does Sarah , who is the French lady living on the third floor , the cousin who recently returned from Africa ) and that student find it difficult to concentrate ? <eos>
False	both_expanded_3NPs_coord_interr	-149.90828943252563	-147.60515356063843	Do Sarah , who is the French lady living on the third floor , the cousin who recently returned from Africa ) and the audience take dancing classes ? <eos>	Does Sarah , who is the French lady living on the third floor , the cousin who recently returned from Africa ) and the audience take dancing classes ? <eos>
False	both_expanded_3NPs_coord_interr	-142.42684841156006	-140.6721692085266	Do Sarah , who is the French lady living on the third floor , the cousin who recently returned from Africa ) and the audience like fishing ? <eos>	Does Sarah , who is the French lady living on the third floor , the cousin who recently returned from Africa ) and the audience like fishing ? <eos>
False	both_expanded_3NPs_coord_interr	-159.68228769302368	-157.86777448654175	Do Sarah , who is the French lady living on the third floor , the cousin who recently returned from Africa ) and the audience eat out with some friends ? <eos>	Does Sarah , who is the French lady living on the third floor , the cousin who recently returned from Africa ) and the audience eat out with some friends ? <eos>
False	both_expanded_3NPs_coord_interr	-157.67685651779175	-154.87631750106812	Do Sarah , who is the French lady living on the third floor , the cousin who recently returned from Africa ) and the audience drink beer in the pub tonight ? <eos>	Does Sarah , who is the French lady living on the third floor , the cousin who recently returned from Africa ) and the audience drink beer in the pub tonight ? <eos>
False	both_expanded_3NPs_coord_interr	-155.505024433136	-153.08949041366577	Do Sarah , who is the French lady living on the third floor , the cousin who recently returned from Africa ) and the audience love animals with fur ? <eos>	Does Sarah , who is the French lady living on the third floor , the cousin who recently returned from Africa ) and the audience love animals with fur ? <eos>
False	both_expanded_3NPs_coord_interr	-152.38595056533813	-150.6257586479187	Do Sarah , who is the French lady living on the third floor , the cousin who recently returned from Africa ) and the audience find it difficult to concentrate ? <eos>	Does Sarah , who is the French lady living on the third floor , the cousin who recently returned from Africa ) and the audience find it difficult to concentrate ? <eos>
True	first_expanded_2NPs_coord_neg	-60.242337703704834	-61.06367492675781	The teacher 's son and Sam do not take dancing classes . <eos>	The teacher 's son and Sam does not take dancing classes . <eos>
True	first_expanded_2NPs_coord_neg	-58.28482675552368	-58.60454559326172	The teacher 's son and Sam do not like fishing . <eos>	The teacher 's son and Sam does not like fishing . <eos>
True	first_expanded_2NPs_coord_neg	-71.03803491592407	-71.20117568969727	The teacher 's son and Sam do not eat out with some friends . <eos>	The teacher 's son and Sam does not eat out with some friends . <eos>
False	first_expanded_2NPs_coord_neg	-74.19008493423462	-74.06085586547852	The teacher 's son and Sam do not drink beer in the pub tonight . <eos>	The teacher 's son and Sam does not drink beer in the pub tonight . <eos>
True	first_expanded_2NPs_coord_neg	-72.05381536483765	-72.94214344024658	The teacher 's son and Sam do not love animals with fur . <eos>	The teacher 's son and Sam does not love animals with fur . <eos>
False	first_expanded_2NPs_coord_neg	-66.94376230239868	-66.75095462799072	The teacher 's son and Sam do not find it difficult to concentrate . <eos>	The teacher 's son and Sam does not find it difficult to concentrate . <eos>
True	first_expanded_2NPs_coord_neg	-60.29154109954834	-60.79049015045166	The teacher 's son and Jane do not take dancing classes . <eos>	The teacher 's son and Jane does not take dancing classes . <eos>
False	first_expanded_2NPs_coord_neg	-58.56965637207031	-58.25229454040527	The teacher 's son and Jane do not like fishing . <eos>	The teacher 's son and Jane does not like fishing . <eos>
False	first_expanded_2NPs_coord_neg	-71.24419403076172	-71.01437568664551	The teacher 's son and Jane do not eat out with some friends . <eos>	The teacher 's son and Jane does not eat out with some friends . <eos>
False	first_expanded_2NPs_coord_neg	-74.52645778656006	-73.81200504302979	The teacher 's son and Jane do not drink beer in the pub tonight . <eos>	The teacher 's son and Jane does not drink beer in the pub tonight . <eos>
True	first_expanded_2NPs_coord_neg	-72.07837009429932	-72.11293315887451	The teacher 's son and Jane do not love animals with fur . <eos>	The teacher 's son and Jane does not love animals with fur . <eos>
False	first_expanded_2NPs_coord_neg	-67.38541984558105	-66.73732280731201	The teacher 's son and Jane do not find it difficult to concentrate . <eos>	The teacher 's son and Jane does not find it difficult to concentrate . <eos>
True	first_expanded_2NPs_coord_neg	-58.37254858016968	-58.730886459350586	The teacher 's son and the girl do not take dancing classes . <eos>	The teacher 's son and the girl does not take dancing classes . <eos>
True	first_expanded_2NPs_coord_neg	-56.33534574508667	-56.61116695404053	The teacher 's son and the girl do not like fishing . <eos>	The teacher 's son and the girl does not like fishing . <eos>
False	first_expanded_2NPs_coord_neg	-70.01577234268188	-69.31169700622559	The teacher 's son and the girl do not eat out with some friends . <eos>	The teacher 's son and the girl does not eat out with some friends . <eos>
False	first_expanded_2NPs_coord_neg	-72.2378306388855	-71.5811996459961	The teacher 's son and the girl do not drink beer in the pub tonight . <eos>	The teacher 's son and the girl does not drink beer in the pub tonight . <eos>
True	first_expanded_2NPs_coord_neg	-69.9243426322937	-70.54067897796631	The teacher 's son and the girl do not love animals with fur . <eos>	The teacher 's son and the girl does not love animals with fur . <eos>
False	first_expanded_2NPs_coord_neg	-65.17334794998169	-64.77989768981934	The teacher 's son and the girl do not find it difficult to concentrate . <eos>	The teacher 's son and the girl does not find it difficult to concentrate . <eos>
False	first_expanded_2NPs_coord_neg	-66.0632209777832	-65.77308464050293	The teacher 's son and that woman do not take dancing classes . <eos>	The teacher 's son and that woman does not take dancing classes . <eos>
False	first_expanded_2NPs_coord_neg	-63.7321138381958	-63.68432140350342	The teacher 's son and that woman do not like fishing . <eos>	The teacher 's son and that woman does not like fishing . <eos>
False	first_expanded_2NPs_coord_neg	-78.28078269958496	-77.38878154754639	The teacher 's son and that woman do not eat out with some friends . <eos>	The teacher 's son and that woman does not eat out with some friends . <eos>
False	first_expanded_2NPs_coord_neg	-81.32635879516602	-80.0526647567749	The teacher 's son and that woman do not drink beer in the pub tonight . <eos>	The teacher 's son and that woman does not drink beer in the pub tonight . <eos>
True	first_expanded_2NPs_coord_neg	-77.57890319824219	-77.7024040222168	The teacher 's son and that woman do not love animals with fur . <eos>	The teacher 's son and that woman does not love animals with fur . <eos>
False	first_expanded_2NPs_coord_neg	-72.47725772857666	-71.5192232131958	The teacher 's son and that woman do not find it difficult to concentrate . <eos>	The teacher 's son and that woman does not find it difficult to concentrate . <eos>
False	first_expanded_2NPs_coord_neg	-64.26867580413818	-61.0191011428833	A stranger on the street and Sam do not take dancing classes . <eos>	A stranger on the street and Sam does not take dancing classes . <eos>
False	first_expanded_2NPs_coord_neg	-59.27095317840576	-55.91752624511719	A stranger on the street and Sam do not like fishing . <eos>	A stranger on the street and Sam does not like fishing . <eos>
False	first_expanded_2NPs_coord_neg	-73.65940761566162	-70.24253559112549	A stranger on the street and Sam do not eat out with some friends . <eos>	A stranger on the street and Sam does not eat out with some friends . <eos>
False	first_expanded_2NPs_coord_neg	-73.08645534515381	-69.6503849029541	A stranger on the street and Sam do not drink beer in the pub tonight . <eos>	A stranger on the street and Sam does not drink beer in the pub tonight . <eos>
False	first_expanded_2NPs_coord_neg	-73.27289867401123	-70.4736852645874	A stranger on the street and Sam do not love animals with fur . <eos>	A stranger on the street and Sam does not love animals with fur . <eos>
False	first_expanded_2NPs_coord_neg	-69.61514091491699	-65.5883207321167	A stranger on the street and Sam do not find it difficult to concentrate . <eos>	A stranger on the street and Sam does not find it difficult to concentrate . <eos>
False	first_expanded_2NPs_coord_neg	-63.36855888366699	-61.160980224609375	A stranger on the street and Jane do not take dancing classes . <eos>	A stranger on the street and Jane does not take dancing classes . <eos>
False	first_expanded_2NPs_coord_neg	-57.953354835510254	-55.42595672607422	A stranger on the street and Jane do not like fishing . <eos>	A stranger on the street and Jane does not like fishing . <eos>
False	first_expanded_2NPs_coord_neg	-72.99610424041748	-70.32119369506836	A stranger on the street and Jane do not eat out with some friends . <eos>	A stranger on the street and Jane does not eat out with some friends . <eos>
False	first_expanded_2NPs_coord_neg	-72.37702465057373	-69.32447052001953	A stranger on the street and Jane do not drink beer in the pub tonight . <eos>	A stranger on the street and Jane does not drink beer in the pub tonight . <eos>
False	first_expanded_2NPs_coord_neg	-72.39218711853027	-70.08000087738037	A stranger on the street and Jane do not love animals with fur . <eos>	A stranger on the street and Jane does not love animals with fur . <eos>
False	first_expanded_2NPs_coord_neg	-69.07627868652344	-65.57478427886963	A stranger on the street and Jane do not find it difficult to concentrate . <eos>	A stranger on the street and Jane does not find it difficult to concentrate . <eos>
False	first_expanded_2NPs_coord_neg	-61.540520668029785	-60.19907474517822	A stranger on the street and the girl do not take dancing classes . <eos>	A stranger on the street and the girl does not take dancing classes . <eos>
False	first_expanded_2NPs_coord_neg	-57.14175891876221	-55.4621000289917	A stranger on the street and the girl do not like fishing . <eos>	A stranger on the street and the girl does not like fishing . <eos>
False	first_expanded_2NPs_coord_neg	-72.39719772338867	-69.96583366394043	A stranger on the street and the girl do not eat out with some friends . <eos>	A stranger on the street and the girl does not eat out with some friends . <eos>
False	first_expanded_2NPs_coord_neg	-70.78903770446777	-68.62530136108398	A stranger on the street and the girl do not drink beer in the pub tonight . <eos>	A stranger on the street and the girl does not drink beer in the pub tonight . <eos>
